date,runoff,soilstore,snowpack,meltwater,T,P,PET
1992-09-06,1.3459374373684745,458.38503772355295,0.0,0.0,12.013279899182862,3.3243070189763797,1.839399482042258
1992-09-07,1.4319199651508274,459.3441338260682,0.0,0.0,11.026057811808698,5.284722459777041,1.7119395983639505
1992-09-08,1.7975967259811374,464.99331392799087,0.0,0.0,11.754617681179354,17.665954889117486,1.7680454563836725
1992-09-09,2.3750806395082225,469.66782348066965,0.0,0.0,9.52788510059662,15.033854791814177,1.5141946004507294
1992-09-10,2.567299559996832,468.7148814481872,0.0,0.0,11.087092004148644,0.2888898746968594,1.655770886948704
1992-09-11,2.4132828095340533,467.97855919606974,0.0,0.0,10.732729877241354,0.7697684907594448,1.598795789466935
1992-09-12,2.265447768272129,467.0754006062124,0.0,0.0,9.123039973711684,0.0,1.4167915278889704
1992-09-13,2.1097560305230787,466.06895885600585,0.0,0.0,10.976455521509592,0.0,1.581865446781086
1992-09-14,1.9825734481165505,465.2020069519574,0.0,0.0,14.415788096136566,0.9044953506740628,1.8970458722820709
1992-09-15,1.9791831154147383,466.3441751153412,0.0,0.0,11.13884821329532,5.683620543942612,1.5557912001895933
1992-09-16,2.032867962522832,466.5502068537957,0.0,0.0,9.616833316891473,2.920184941978332,1.3899853359916658
1992-09-17,2.040860788667571,467.24331740480017,0.0,0.0,8.571143590976135,4.030136351953337,1.2728395474581735
1992-09-18,2.1786585027882284,469.9896118851831,0.0,0.0,7.169836391308536,9.31286479523717,1.1255489082377843
1992-09-19,2.391214311034579,471.98736458142304,0.0,0.0,6.682189161877886,7.28091892574546,1.0652423538846902
1992-09-20,2.4258227013340603,471.89463819225153,0.0,0.0,5.371459572092192,1.386724510976583,0.9322466391651312
1992-09-21,2.2965717338823515,471.2915028323047,0.0,0.0,7.060769883006572,0.2289682527037447,1.0684520097906796
1992-09-22,2.1547028866071014,470.8051064112888,0.0,0.0,7.134831097777635,0.5287724120437834,1.0593151407721682
1992-09-23,2.0190657364099454,470.1343536676886,0.0,0.0,7.1608435840316815,0.0,1.0458976411498533
1992-09-24,1.921698423996236,470.3650946570232,0.0,0.0,4.863143725072348,2.081354547067848,0.8355985441294113
1992-09-25,1.847853686869538,470.0089356098503,0.0,0.0,4.888273410853856,0.4691118630187064,0.8250545504540165
1992-09-26,1.736986140549999,469.6340635500956,0.0,0.0,3.906791016049965,0.2543382418129312,0.7317903937407468
1992-09-27,1.6235847381174349,469.1554376775754,0.0,0.0,4.249368228019307,0.0,0.7481772041539394
1992-09-28,1.511997450457292,468.72106752509455,0.0,0.0,3.5362597469930392,0.0,0.6796903614768207
1992-09-29,1.4181967718283817,468.33066749539046,0.0,0.0,6.577423012545353,0.5106097084300197,0.907258557127881
1992-09-30,1.4092331167911478,469.0851302003618,0.0,0.0,8.755967378794026,3.864405376047882,1.0607452867780125
1992-10-01,1.402827149378095,468.5590273000561,0.0,0.0,5.852765910430378,0.0,0.8233546074721675
1992-10-02,1.561937739415762,472.7549385746764,0.0,0.0,7.048552681042338,12.887513952019589,0.899154329093929
1992-10-03,1.9534449703058008,475.8817473596897,0.0,0.0,4.811106579214879,9.853440201989653,0.7201074632482031
1992-10-04,2.085019808713275,476.146797707466,0.0,0.0,1.812243461735932,1.6207783214754028,0.4916740863884948
1992-10-05,1.9805406912363115,475.652015868748,0.0,0.0,5.750211853912788,0.0,0.7628528493409347
1992-10-06,1.8444572703336144,475.1091359331568,0.0,0.0,7.011363170196091,0.0,0.8378809944225875
1992-10-07,1.717682996494169,474.5727426589896,0.0,0.0,7.088454128618082,0.0,0.8288154388942403
1992-10-08,1.599622183616254,474.0762670983516,0.0,0.0,6.398482382588838,0.0,0.7680031027878678
1992-10-09,1.4896759395178534,473.5475441983277,0.0,0.0,7.367158163426325,0.0,0.8187433712123393
1992-10-10,1.4125734159060794,473.4741807282865,0.0,0.0,7.675280580500498,1.2619856068115431,0.8243882084224332
1992-10-11,1.807196403686336,481.54348651208215,0.0,0.0,2.540255480775386,23.05253440490691,0.4817173974495694
1992-10-12,2.2337038697895832,481.3652269071369,0.0,0.0,1.4567735310880607,0.2482599427901611,0.4051269987463174
1992-10-13,2.0897618785946555,481.0083105008316,0.0,0.0,5.110971498663048,0.1463051236623288,0.6229838377915774
1992-10-14,1.9496571039725288,480.87955092646416,0.0,0.0,-1.751655662313908,0.0,0.1965146095982469
1992-10-15,1.8156568075865365,480.594154249924,0.0,0.0,2.3359496869492204,0.0,0.4356929096561433
1992-10-16,1.7338683802458068,481.0950195773676,0.0,0.0,1.4670078952639187,2.1138416184643223,0.3770190990669009
1992-10-17,1.669313231478105,480.9505995012863,0.0,0.0,0.6125466713706942,0.1870545469682158,0.3211458260753345
1992-10-18,1.559136524057574,480.7530260438643,0.0,0.0,0.3705970833982519,0.0,0.3015754744725128
1992-10-19,1.4519786241698731,480.5615630053003,0.0,0.0,0.3060958007698673,0.0,0.292368655665704
1992-10-20,1.3521807434284792,480.4180614386253,0.0,0.0,-0.9450654830046687,0.0,0.2192176417094773
1992-10-21,1.285215883776328,480.7012782871354,0.0,0.0,-0.1335418739319607,1.2771548720754593,0.2581052844227389
1992-10-22,1.2275658054847949,480.5603561486832,0.0,0.0,-0.8634664466970321,0.0,0.2152146535195625
1992-10-23,1.1693040272001147,480.4204556331134,0.0,0.0,-0.8121560493557354,0.0,0.2137170961097447
1992-10-24,1.149333259638247,480.2684606855194,0.0,0.0,-0.3596787818926259,0.0,0.232260604248254
1992-10-25,1.134541534591578,480.0799724663248,0.0,0.0,0.8693936849860506,0.0,0.2881164362588766
1992-10-26,1.1199456781849595,479.8764547848495,0.0,0.0,1.464907677142378,0.0,0.3112120812315754
1992-10-27,1.1063275368840475,479.7130190325447,0.0,0.0,2.684758240837823,0.2077513265179407,0.3627599743126266
1992-10-28,1.093027889736934,479.5074826500632,0.0,0.0,1.7953424896168713,0.0,0.3145394288511898
1992-10-29,1.081929280985655,479.6092024309671,0.0,0.0,0.9119413675795158,0.7796378839275894,0.2683193872498139
1992-10-30,1.0883821247029266,481.01563737230987,0.0,0.0,0.8567535346426212,4.439824571684687,0.2606303074263533
1992-10-31,1.0943173604862817,480.9966132054648,0.1924946946554882,0.0,-4.334561292884246,0.2809450522163374,0.0290344993240434
1992-11-01,1.0802616903623383,480.9966132054648,0.1924946946554882,0.0,-10.305390697752443,0.0,0.0
1992-11-02,1.0663640135432868,480.9966132054648,0.1924946946554882,0.0,-5.220796032761712,0.0,0.0
1992-11-03,1.0526451186996777,480.920968747486,13.995713971027524,0.0,-2.192753386321499,20.145730079960583,0.1154524058262947
1992-11-04,1.0391027064349578,480.920968747486,15.503548272501352,0.0,-7.136882122786801,2.200676685242201,0.0
1992-11-05,1.0257345069082262,480.920968747486,36.902337424018654,0.0,-11.035374700738656,31.231426644246064,0.0
1992-11-06,1.0125382794550009,480.920968747486,36.902337424018654,0.0,-14.869625323328648,0.0,0.0
1992-11-07,0.9995118122128266,480.920968747486,39.1197164393944,0.0,-9.320665605343947,3.236253676357553,0.0
1992-11-08,0.9866529217516644,480.920968747486,39.1197164393944,0.0,-10.591660988689227,0.0,0.0
1992-11-09,0.9739594527089994,480.920968747486,39.1197164393944,0.0,-11.42336717847934,0.0,0.0
1992-11-10,0.9614292774296112,480.920968747486,39.80947789930832,0.0,-5.004813318045478,1.006703430030393,0.0
1992-11-11,0.9490602956099452,480.920968747486,39.80947789930832,0.0,-11.075119405422868,0.0,0.0
1992-11-12,0.9368504339470298,480.920968747486,39.80947789930832,0.0,-15.107703242658488,0.0,0.0
1992-11-13,0.9247976457918772,480.920968747486,39.80947789930832,0.0,-12.155430162938046,0.0,0.0
1992-11-14,0.9128999108073188,480.91503394010766,39.80947789930832,0.0,-4.727746158713217,0.0,0.0090594285689264
1992-11-15,0.90115523463021,480.91503394010766,39.80947789930832,0.0,-5.544725258429708,0.0,0.0
1992-11-16,0.8895616485379592,480.91503394010766,39.80947789930832,0.0,-12.810842561356594,0.0,0.0
1992-11-17,0.8781172091193162,480.91503394010766,39.80947789930832,0.0,-20.407574495169055,0.0,0.0
1992-11-18,0.8668199979493754,480.91503394010766,39.80947789930832,0.0,-15.392427056692329,0.0,0.0
1992-11-19,0.8556681212687334,480.91503394010766,39.80947789930832,0.0,-17.556789696286103,0.0,0.0
1992-11-20,0.8446597096667532,480.91503394010766,46.49361724310728,0.0,-14.49348636721112,9.755468223816498,0.0
1992-11-21,0.83379291776888,480.91503394010766,46.49361724310728,0.0,-18.233635229749723,0.0,0.0
1992-11-22,0.8230659239279589,480.91503394010766,46.49361724310728,0.0,-18.379554365156025,0.0,0.0
1992-11-23,0.8124769299195035,480.91503394010766,46.49361724310728,0.0,-19.19350018041393,0.0,0.0
1992-11-24,0.8020241606408649,480.91503394010766,46.49361724310728,0.0,-21.571893088156514,0.0,0.0
1992-11-25,0.791705863814252,480.91503394010766,58.235387248262604,0.0,-18.683348603897457,17.137055091905285,0.0
1992-11-26,0.7815203096935551,480.91503394010766,66.455755734213,0.0,-14.735642954305431,11.997587038209945,0.0
1992-11-27,0.7714657907749208,480.91503394010766,66.455755734213,0.0,-20.69725379409425,0.0,0.0
1992-11-28,0.7615406215110387,480.91503394010766,66.455755734213,0.0,-19.280120111175336,0.0,0.0
1992-11-29,0.7517431380290809,480.91503394010766,66.455755734213,0.0,-17.09158765036807,0.0,0.0
1992-11-30,0.7420716978522606,480.91503394010766,66.455755734213,0.0,-18.65656347109757,0.0,0.0
1992-12-01,0.7325246796249539,480.91503394010766,66.455755734213,0.0,-22.16493607740105,0.0,0.0
1992-12-02,0.7231004828413452,480.91503394010766,66.455755734213,0.0,-21.121265310040485,0.0,0.0
1992-12-03,0.7137975275775486,480.91503394010766,66.455755734213,0.0,-21.201719420128143,0.0,0.0
1992-12-04,0.704614254227163,480.91503394010766,66.455755734213,0.0,-23.72260896786676,0.0,0.0
1992-12-05,0.6955491232402156,480.91503394010766,66.455755734213,0.0,-24.8480584546449,0.0,0.0
1992-12-06,0.6866006148654522,480.91503394010766,69.80148380790358,0.0,-20.50655318459053,4.8830735311793445,0.0
1992-12-07,0.6777672288959299,480.91503394010766,70.2985955766258,0.0,-16.799557122283034,0.7255321611381215,0.0
1992-12-08,0.6690474844178722,480.91503394010766,70.2985955766258,0.0,-19.50443161952407,0.0,0.0
1992-12-09,0.6604399195627437,480.91503394010766,70.87370157947889,0.0,-19.807613099250204,0.8393643590575859,0.0
1992-12-10,0.6519430912625029,480.91503394010766,72.59444317751517,0.0,-21.150517386516924,2.511413828710125,0.0
1992-12-11,0.6435555750079947,480.91503394010766,113.33210473449084,0.0,-6.139187788859033,59.45641501330438,0.0
1992-12-12,0.6352759646104396,480.90896983131455,139.84843372356616,0.0,-4.59723944565701,38.700450657895296,0.0092569202178388
1992-12-13,0.6271028719659839,480.90896983131455,151.07723846751958,0.0,-5.686611638875775,16.38838483711481,0.0
1992-12-14,0.6190349268232677,480.90896983131455,161.0359271175358,0.0,-7.845773556955748,14.534656696863342,0.0
1992-12-15,0.6110707765539758,480.90896983131455,163.8590525139998,0.0,-11.01355558304607,4.120337515495433,0.0
1992-12-16,0.603209085926331,480.90896983131455,163.8590525139998,0.0,-18.795676930704104,0.0,0.0
1992-12-17,0.5954485368814935,480.90896983131455,163.8590525139998,0.0,-21.533679175667032,0.0,0.0
1992-12-18,0.5877878283128297,480.90896983131455,163.8590525139998,0.0,-25.723218900627728,0.0,0.0
1992-12-19,0.5802256758480122,480.90896983131455,163.8590525139998,0.0,-27.1911972171508,0.0,0.0
1992-12-20,0.5727608116339153,480.90896983131455,163.8590525139998,0.0,-28.273857247196982,0.0,0.0
1992-12-21,0.5653919841242734,480.90896983131455,163.8590525139998,0.0,-27.973313396483576,0.0,0.0
1992-12-22,0.5581179578700608,480.90896983131455,163.8590525139998,0.0,-24.53775941402182,0.0,0.0
1992-12-23,0.5509375133125644,480.90896983131455,165.00447250970757,0.0,-17.356216443255846,1.6717348032873758,0.0
1992-12-24,0.5438494465791115,480.90896983131455,165.00447250970757,0.0,-19.375124820503856,0.0,0.0
1992-12-25,0.5368525692814192,480.90896983131455,165.00447250970757,0.0,-22.452877677317133,0.0,0.0
1992-12-26,0.5299457083165325,480.90896983131455,165.8278226348379,0.0,-21.807721600653903,1.2016754244113717,0.0
1992-12-27,0.5231277056703176,480.90896983131455,166.8184374662571,0.0,-17.445042053368525,1.4457974337289283,0.0
1992-12-28,0.516397418223478,480.90896983131455,166.8184374662571,0.0,-17.882609189233563,0.0,0.0
1992-12-29,0.509753717560061,480.90896983131455,166.8184374662571,0.0,-21.4575445802393,0.0,0.0
1992-12-30,0.5031954897784232,480.90896983131455,166.8184374662571,0.0,-24.01572856003557,0.0,0.0
1992-12-31,0.496721635304622,480.90896983131455,166.8184374662571,0.0,-22.56760777256858,0.0,0.0
1993-01-01,0.4903310687082044,480.90896983131455,166.8184374662571,0.0,-21.11492377821787,0.0,0.0
1993-01-02,0.4840227185203607,480.90896983131455,169.7385232512197,0.0,-18.24855848808164,4.261850721656292,0.0
1993-01-03,0.4777955270544131,480.90896983131455,172.2670241170381,0.0,-16.188558901056524,3.6903344741410606,0.0
1993-01-04,0.4716484502286105,480.90896983131455,172.50691875566056,0.0,-17.987723772225365,0.3501250353669763,0.0
1993-01-05,0.4655804573911981,480.90896983131455,172.50691875566056,0.0,-18.185206085451625,0.0,0.0
1993-01-06,0.4595905311477342,480.90896983131455,172.50691875566056,0.0,-21.53071757468433,0.0,0.0
1993-01-07,0.4536776671906249,480.90896983131455,172.50691875566056,0.0,-23.756712934993573,0.0,0.0
1993-01-08,0.447840874130848,480.90896983131455,172.50691875566056,0.0,-24.314288647399763,0.0,0.0
1993-01-09,0.4420791733318388,480.90896983131455,172.50691875566056,0.0,-26.227800982469432,0.0,0.0
1993-01-10,0.4363915987455093,480.90896983131455,172.50691875566056,0.0,-23.24621141001876,0.0,0.0
1993-01-11,0.4307771967503744,480.90896983131455,172.50691875566056,0.0,-24.67156382618745,0.0,0.0
1993-01-12,0.4252350259917568,480.90896983131455,172.50691875566056,0.0,-24.08135068191666,0.0,0.0
1993-01-13,0.4197641572240451,480.90896983131455,172.50691875566056,0.0,-21.893410513374505,0.0,0.0
1993-01-14,0.4143636731549796,480.90896983131455,172.50691875566056,0.0,-20.577695912011905,0.0,0.0
1993-01-15,0.409032668291936,480.90896983131455,172.50691875566056,0.0,-24.35153918010872,0.0,0.0
1993-01-16,0.4037702487901869,480.90896983131455,172.50691875566056,0.0,-27.80324718904012,0.0,0.0
1993-01-17,0.3985755323031117,480.90896983131455,172.50691875566056,0.0,-26.986181751366416,0.0,0.0
1993-01-18,0.3934476478343301,480.90896983131455,172.50691875566056,0.0,-25.74902143376769,0.0,0.0
1993-01-19,0.3883857355917381,480.90896983131455,172.50691875566056,0.0,-25.63850372697098,0.0,0.0
1993-01-20,0.3833889468434165,480.90896983131455,172.50691875566056,0.0,-24.05091602952018,0.0,0.0
1993-01-21,0.3784564437753946,480.90896983131455,172.50691875566056,0.0,-23.43342937844642,0.0,0.0
1993-01-22,0.3735873993512383,480.90896983131455,172.50691875566056,0.0,-27.41237024295083,0.0,0.0
1993-01-23,0.3687809971734445,480.90896983131455,172.50691875566056,0.0,-25.76812804308545,0.0,0.0
1993-01-24,0.3640364313466165,480.90896983131455,172.50691875566056,0.0,-23.319013927683383,0.0,0.0
1993-01-25,0.3593529063423981,480.90896983131455,172.63263840045963,0.0,-23.39307275575794,0.183487198106432,0.0
1993-01-26,0.3547296368661423,480.90896983131455,175.21362372327138,0.0,-19.04470942102853,3.7669352788381674,0.0
1993-01-27,0.3501658477252948,480.90896983131455,178.45928769110333,0.0,-18.485328427424637,4.737030464923722,0.0
1993-01-28,0.3456607736994694,480.90896983131455,185.04480395150415,0.0,-15.460374424623296,9.611528322695596,0.0
1993-01-29,0.3412136594121918,480.90896983131455,189.50419655233463,0.0,-11.558072428918138,6.508461385575912,0.0
1993-01-30,0.3368237592042933,480.90896983131455,189.50419655233463,0.0,-12.4390115068785,0.0,0.0
1993-01-31,0.3324903370089315,480.90896983131455,189.50419655233463,0.0,-14.539958337554935,0.0,0.0
1993-02-01,0.328212666228217,480.90896983131455,189.50419655233463,0.0,-18.686687305485066,0.0,0.0
1993-02-02,0.3239900296114263,480.90896983131455,189.6032093318562,0.0,-20.531066386128543,0.144508660680422,0.0
1993-02-03,0.3198217191347807,480.90896983131455,193.19753548575508,0.0,-20.636673780833974,5.245901196378162,0.0
1993-02-04,0.3157070358827695,480.90896983131455,193.19753548575508,0.0,-20.40401360505024,0.0,0.0
1993-02-05,0.3116452899309998,480.90896983131455,193.19753548575508,0.0,-19.13093212540861,0.0,0.0
1993-02-06,0.3076358002305515,480.90896983131455,193.19753548575508,0.0,-19.822804330187864,0.0,0.0
1993-02-07,0.3036778944938199,480.90896983131455,193.19753548575508,0.0,-20.79985417757314,0.0,0.0
1993-02-08,0.2997709090818249,480.90896983131455,193.42274159862225,0.0,-18.18027839417761,0.3286872048714968,0.0
1993-02-09,0.2959141888929697,480.90896983131455,193.42274159862225,0.0,-16.019034589802686,0.0,0.0
1993-02-10,0.292107087253229,480.90896983131455,193.42274159862225,0.0,-15.770150893106177,0.0,0.0
1993-02-11,0.2883489658077495,480.90896983131455,193.42274159862225,0.0,-15.725588471694095,0.0,0.0
1993-02-12,0.2846391944138442,480.90896983131455,193.42274159862225,0.0,-15.464205114801302,0.0,0.0
